sample_id,country,R0,gen_time,p_det,false_positive_rate,icu_detection_time,icu_local_cases,hariss_detection_time,hariss_local_cases,aww_detection_time,aww_local_cases,earliest_detection_time,earliest_surveillance_type,total_latent,total_infectious,total_detectable
744,Switzerland,1.5,4.0,0.08,0.04,55.2006980592678,778.0,57.50000033226548,1107.0,17.0,1.0,17.0,AWW,977.0,1004.0,3037.0
745,Switzerland,1.5,4.0,0.08,0.04,60.79070186961066,170.0,68.50000033203804,465.0,51.0,38.0,51.0,AWW,987.0,1102.0,2971.0
746,Switzerland,1.5,4.0,0.08,0.04,28.248218416464805,12.0,Inf,NaN,58.0,12.0,28.248218416464805,ICU,979.0,1057.0,3064.0
747,Switzerland,1.5,4.0,0.08,0.04,34.48509722823576,25.0,Inf,NaN,51.0,27.0,34.48509722823576,ICU,962.0,1022.0,2901.0
748,Switzerland,1.5,4.0,0.08,0.04,74.76896098675077,1173.0,64.50000057934284,229.0,53.0,38.0,53.0,AWW,935.0,1060.0,3042.0
749,Switzerland,1.5,4.0,0.08,0.04,51.54693375603527,305.0,57.50000053596524,786.0,52.0,337.0,51.54693375603527,ICU,955.0,1015.0,3054.0
750,Switzerland,1.5,4.0,0.08,0.04,94.19622138857417,305.0,Inf,NaN,32.0,2.0,32.0,AWW,906.0,1081.0,3066.0
751,Switzerland,1.5,4.0,0.08,0.04,51.27021788890474,194.0,47.500000584862974,117.0,43.0,58.0,43.0,AWW,965.0,1131.0,3000.0
752,Switzerland,1.5,4.0,0.08,0.04,48.6441438001521,659.0,36.50000002050041,112.0,54.0,1417.0,36.50000002050041,HARISS,988.0,1080.0,2998.0
753,Switzerland,1.5,4.0,0.08,0.04,45.06139363519887,1088.0,36.500000490646315,345.0,12.0,10.0,12.0,AWW,974.0,1037.0,3037.0
754,Switzerland,1.5,4.0,0.08,0.04,85.59408124496763,1786.0,82.5000009243491,1115.0,61.0,43.0,61.0,AWW,972.0,1038.0,3014.0
755,Switzerland,1.5,4.0,0.08,0.04,55.480738755069545,1241.0,61.50000062134913,3010.0,50.0,532.0,50.0,AWW,960.0,1081.0,3012.0
756,Switzerland,1.5,4.0,0.08,0.04,69.71251226462977,385.0,64.50000097819888,160.0,57.0,50.0,57.0,AWW,971.0,1059.0,2928.0
757,Switzerland,1.5,4.0,0.08,0.04,58.637424293726006,643.0,29.500000818453152,11.0,53.0,288.0,29.500000818453152,HARISS,950.0,1062.0,2914.0
758,Switzerland,1.5,4.0,0.08,0.04,45.59872039780731,65.0,54.50000099408172,280.0,51.0,167.0,45.59872039780731,ICU,963.0,1049.0,3091.0
759,Switzerland,1.5,4.0,0.08,0.04,44.33967067190397,39.0,43.50000083143095,37.0,49.0,42.0,43.50000083143095,HARISS,949.0,1086.0,2993.0
760,Switzerland,1.5,4.0,0.08,0.04,42.33937229959892,98.0,61.5000007087127,1718.0,18.0,0.0,18.0,AWW,959.0,1025.0,2915.0
761,Switzerland,1.5,4.0,0.08,0.04,44.69152866133258,466.0,47.50000037647777,722.0,39.0,191.0,39.0,AWW,975.0,1087.0,3089.0
762,Switzerland,1.5,4.0,0.08,0.04,59.55440603475772,648.0,68.50000063096282,2436.0,49.0,113.0,49.0,AWW,1006.0,1013.0,3102.0
763,Switzerland,1.5,4.0,0.08,0.04,42.77405916708332,381.0,26.500000053843955,55.0,57.0,2928.0,26.500000053843955,HARISS,963.0,1027.0,3041.0
764,Switzerland,1.5,4.0,0.08,0.04,90.15962939750756,1103.0,Inf,NaN,54.0,12.0,54.0,AWW,938.0,1032.0,2925.0
765,Switzerland,1.5,4.0,0.08,0.04,49.987003581547945,138.0,57.50000043452901,454.0,50.0,138.0,49.987003581547945,ICU,972.0,1059.0,3059.0
766,Switzerland,1.5,4.0,0.08,0.04,31.06890567212024,28.0,Inf,NaN,39.0,28.0,31.06890567212024,ICU,930.0,1020.0,3082.0
767,Switzerland,1.5,4.0,0.08,0.04,63.17619385808413,1465.0,29.500000375482045,7.0,58.0,692.0,29.500000375482045,HARISS,937.0,1033.0,2968.0
768,Switzerland,1.5,4.0,0.08,0.04,53.98706624201446,640.0,64.50000088620595,2958.0,59.0,1321.0,53.98706624201446,ICU,977.0,1066.0,3043.0
769,Switzerland,1.5,4.0,0.08,0.04,62.77873561427609,137.0,68.50000036628764,332.0,49.0,39.0,49.0,AWW,960.0,1054.0,2971.0
770,Switzerland,1.5,4.0,0.08,0.04,27.107913937687847,25.0,Inf,NaN,8.0,0.0,8.0,AWW,1024.0,1088.0,3049.0
771,Switzerland,1.5,4.0,0.08,0.04,62.552284123073065,963.0,61.50000090703739,815.0,30.0,4.0,30.0,AWW,991.0,1062.0,2982.0
772,Switzerland,1.5,4.0,0.08,0.04,92.53391557932844,127.0,Inf,NaN,53.0,11.0,53.0,AWW,1014.0,1050.0,2969.0
773,Switzerland,1.5,4.0,0.08,0.04,56.86807098412172,206.0,78.50000033843928,4821.0,53.0,119.0,53.0,AWW,957.0,1069.0,2970.0
774,Switzerland,1.5,4.0,0.08,0.04,59.900549995144104,1920.0,57.50000013669115,1360.0,56.0,1069.0,56.0,AWW,946.0,1078.0,2953.0
775,Switzerland,1.5,4.0,0.08,0.04,52.576259886187906,201.0,64.50000096681228,1187.0,34.0,12.0,34.0,AWW,1044.0,978.0,3025.0
776,Switzerland,1.5,4.0,0.08,0.04,68.8157380981213,1539.0,54.50000083896147,229.0,53.0,193.0,53.0,AWW,991.0,1029.0,2943.0
777,Switzerland,1.5,4.0,0.08,0.04,61.20954600765639,639.0,68.50000048170641,1923.0,56.0,300.0,56.0,AWW,984.0,1028.0,3037.0
778,Switzerland,1.5,4.0,0.08,0.04,46.35903316787133,763.0,47.500000019323956,885.0,37.0,192.0,37.0,AWW,925.0,996.0,3064.0
779,Switzerland,1.5,4.0,0.08,0.04,62.514012688265076,390.0,71.50000092173697,1160.0,26.0,5.0,26.0,AWW,917.0,1139.0,3071.0
780,Switzerland,1.5,4.0,0.08,0.04,48.76086704615384,1109.0,50.50000055026988,1449.0,49.0,1162.0,48.76086704615384,ICU,970.0,1080.0,3023.0
781,Switzerland,1.5,4.0,0.08,0.04,69.21951884501915,509.0,68.50000021472077,450.0,41.0,15.0,41.0,AWW,970.0,1031.0,3005.0
782,Switzerland,1.5,4.0,0.08,0.04,62.26532471894074,1678.0,57.5000006252602,827.0,25.0,1.0,25.0,AWW,1005.0,1059.0,2992.0
783,Switzerland,1.5,4.0,0.08,0.04,26.413543007498333,207.0,29.500000925170283,302.0,43.0,2128.0,26.413543007498333,ICU,941.0,1048.0,3116.0
784,Switzerland,1.5,4.0,0.08,0.04,70.05200935536926,2107.0,68.50000017089519,1694.0,54.0,280.0,54.0,AWW,976.0,1120.0,3043.0
785,Switzerland,1.5,4.0,0.08,0.04,22.024847198226205,1.0,54.500000002033026,490.0,52.0,379.0,22.024847198226205,ICU,949.0,1035.0,2933.0
786,Switzerland,1.5,4.0,0.08,0.04,75.07116532997674,1720.0,54.500000920498394,73.0,37.0,9.0,37.0,AWW,922.0,1090.0,2966.0
787,Switzerland,1.5,4.0,0.08,0.04,73.70067251902377,3751.0,22.500000884460647,14.0,58.0,380.0,22.500000884460647,HARISS,969.0,1020.0,2968.0
788,Switzerland,1.5,4.0,0.08,0.04,55.3452118542762,749.0,50.500000042068365,333.0,6.0,0.0,6.0,AWW,1028.0,1032.0,2994.0
789,Switzerland,1.5,4.0,0.08,0.04,51.71004587814869,2116.0,43.500000181320566,648.0,24.0,33.0,24.0,AWW,951.0,1072.0,2962.0
790,Switzerland,1.5,4.0,0.08,0.04,95.22990034647496,650.0,61.50000027151886,83.0,20.0,1.0,20.0,AWW,937.0,1109.0,2865.0
791,Switzerland,1.5,4.0,0.08,0.04,45.589755871236406,1033.0,43.50000030990168,798.0,55.0,3766.0,43.50000030990168,HARISS,986.0,1022.0,2979.0
792,Switzerland,1.5,4.0,0.08,0.04,40.29649904236791,969.0,33.50000098062433,322.0,59.0,19396.0,33.50000098062433,HARISS,959.0,1057.0,2994.0
793,Switzerland,1.5,4.0,0.08,0.04,68.92240915488956,687.0,78.50000091296597,2658.0,60.0,220.0,60.0,AWW,988.0,1023.0,2892.0
794,Switzerland,1.5,4.0,0.08,0.04,53.06951073590597,194.0,54.500000981150386,254.0,53.0,191.0,53.0,AWW,986.0,996.0,3100.0
795,Switzerland,1.5,4.0,0.08,0.04,63.60970400752836,1009.0,47.50000095438022,82.0,59.0,504.0,47.50000095438022,HARISS,965.0,1019.0,2945.0
796,Switzerland,1.5,4.0,0.08,0.04,52.44119509104755,242.0,61.50000084953212,947.0,54.0,299.0,52.44119509104755,ICU,973.0,1059.0,3059.0
797,Switzerland,1.5,4.0,0.08,0.04,75.93691722514662,780.0,78.50000036539932,1114.0,50.0,31.0,50.0,AWW,981.0,1079.0,2956.0
798,Switzerland,1.5,4.0,0.08,0.04,46.048376654406475,93.0,75.50000002409422,6099.0,54.0,228.0,46.048376654406475,ICU,962.0,1010.0,2975.0
799,Switzerland,1.5,4.0,0.08,0.04,38.783732772989396,616.0,40.500000630384534,799.0,60.0,16389.0,38.783732772989396,ICU,938.0,1007.0,3012.0
800,Switzerland,1.5,4.0,0.08,0.04,20.38512405502356,4.0,Inf,NaN,44.0,4.0,20.38512405502356,ICU,917.0,1018.0,2993.0
801,Switzerland,1.5,4.0,0.08,0.04,57.234856849885965,647.0,47.500000868362505,127.0,58.0,716.0,47.500000868362505,HARISS,947.0,1054.0,3006.0
802,Switzerland,1.5,4.0,0.08,0.04,19.101959853084427,22.0,Inf,NaN,11.0,0.0,11.0,AWW,1014.0,1040.0,2937.0
803,Switzerland,1.5,4.0,0.08,0.04,26.219537124679846,32.0,29.50000052567005,67.0,49.0,95.0,26.219537124679846,ICU,993.0,1057.0,2976.0
804,Switzerland,1.5,4.0,0.08,0.04,46.3786184131311,570.0,47.50000023234877,670.0,35.0,99.0,35.0,AWW,961.0,1027.0,3075.0
805,Switzerland,1.5,4.0,0.08,0.04,30.779851461261167,131.0,19.500000566107467,21.0,40.0,520.0,19.500000566107467,HARISS,974.0,1071.0,2823.0
806,Switzerland,1.5,4.0,0.08,0.04,75.04286337484393,754.0,61.50000044248482,114.0,56.0,53.0,56.0,AWW,987.0,1038.0,3044.0
807,Switzerland,1.5,4.0,0.08,0.04,66.50391885990638,990.0,61.50000017966134,496.0,45.0,72.0,45.0,AWW,1000.0,1027.0,3022.0
808,Switzerland,1.5,4.0,0.08,0.04,32.98632950832393,16.0,71.50000015993724,1541.0,55.0,132.0,32.98632950832393,ICU,975.0,1045.0,2951.0
809,Switzerland,1.5,4.0,0.08,0.04,66.76302965409482,791.0,64.50000063232986,604.0,50.0,72.0,50.0,AWW,919.0,1061.0,2998.0
810,Switzerland,1.5,4.0,0.08,0.04,66.37690599317739,682.0,54.50000017367002,120.0,41.0,27.0,41.0,AWW,973.0,1074.0,2903.0
811,Switzerland,1.5,4.0,0.08,0.04,40.27580632623805,1041.0,12.50000047375531,24.0,56.0,10774.0,12.50000047375531,HARISS,1001.0,1067.0,3008.0
812,Switzerland,1.5,4.0,0.08,0.04,77.35876488927713,1800.0,71.50000093269915,791.0,45.0,21.0,45.0,AWW,993.0,1097.0,2906.0
813,Switzerland,1.5,4.0,0.08,0.04,55.049597293849715,957.0,54.50000079000181,892.0,45.0,247.0,45.0,AWW,977.0,1081.0,3016.0
814,Switzerland,1.5,4.0,0.08,0.04,62.692535106907805,188.0,50.500000244044195,35.0,42.0,11.0,42.0,AWW,1004.0,1053.0,2998.0
815,Switzerland,1.5,4.0,0.08,0.04,55.233371413959354,1877.0,33.50000058096701,43.0,56.0,2123.0,33.50000058096701,HARISS,971.0,1084.0,3017.0
816,Switzerland,1.5,4.0,0.08,0.04,50.880741326354915,1966.0,47.50000087515958,1184.0,53.0,2724.0,47.50000087515958,HARISS,972.0,1093.0,2912.0
817,Switzerland,1.5,4.0,0.08,0.04,24.656583560873536,102.0,33.50000004725511,301.0,51.0,4308.0,24.656583560873536,ICU,1034.0,1036.0,3015.0
818,Switzerland,1.5,4.0,0.08,0.04,34.424524963850544,72.0,57.50000035745478,3071.0,51.0,1087.0,34.424524963850544,ICU,945.0,1060.0,2970.0
819,Switzerland,1.5,4.0,0.08,0.04,55.63713685115642,401.0,68.50000061036671,2902.0,63.0,1242.0,55.63713685115642,ICU,936.0,1047.0,3105.0
820,Switzerland,1.5,4.0,0.08,0.04,56.71865087262315,685.0,57.500000395201035,785.0,54.0,473.0,54.0,AWW,1026.0,1045.0,3010.0
821,Switzerland,1.5,4.0,0.08,0.04,55.1011449082011,52.0,78.50000098036786,1411.0,51.0,38.0,51.0,AWW,982.0,1034.0,3048.0
822,Switzerland,1.5,4.0,0.08,0.04,36.0929184049732,355.0,43.50000005888571,1004.0,34.0,262.0,34.0,AWW,1001.0,1044.0,3052.0
823,Switzerland,1.5,4.0,0.08,0.04,71.34991446582586,1275.0,68.50000027015895,843.0,51.0,75.0,51.0,AWW,940.0,1074.0,2942.0
824,Switzerland,1.5,4.0,0.08,0.04,54.85089013536854,1234.0,61.500000191591205,3390.0,55.0,1273.0,54.85089013536854,ICU,957.0,1038.0,3044.0
825,Switzerland,1.5,4.0,0.08,0.04,66.88798946577663,600.0,57.500000283856856,177.0,47.0,38.0,47.0,AWW,969.0,1055.0,3054.0
826,Switzerland,1.5,4.0,0.08,0.04,10.204794530455032,20.0,Inf,NaN,38.0,20.0,10.204794530455032,ICU,932.0,1032.0,2947.0
827,Switzerland,1.5,4.0,0.08,0.04,71.02126348826553,1041.0,47.500000754208315,40.0,45.0,34.0,45.0,AWW,944.0,1027.0,2849.0
828,Switzerland,1.5,4.0,0.08,0.04,48.26305566615159,441.0,47.500000953975935,380.0,43.0,173.0,43.0,AWW,997.0,1051.0,3024.0
829,Switzerland,1.5,4.0,0.08,0.04,68.00993109059907,1373.0,40.50000064004933,36.0,41.0,38.0,40.50000064004933,HARISS,1019.0,1071.0,2878.0
830,Switzerland,1.5,4.0,0.08,0.04,48.42746270456896,413.0,43.50000003415817,189.0,59.0,1983.0,43.50000003415817,HARISS,973.0,1051.0,3031.0
831,Switzerland,1.5,4.0,0.08,0.04,73.23038611944015,1069.0,78.5000001953978,2434.0,21.0,0.0,21.0,AWW,953.0,1028.0,2968.0
832,Switzerland,1.5,4.0,0.08,0.04,30.519107396706886,441.0,33.50000070880064,645.0,48.0,5797.0,30.519107396706886,ICU,988.0,1064.0,2950.0
833,Switzerland,1.5,4.0,0.08,0.04,49.45680627484445,145.0,61.50000016259537,777.0,60.0,611.0,49.45680627484445,ICU,966.0,993.0,2965.0
834,Switzerland,1.5,4.0,0.08,0.04,11.289697000349731,2.0,Inf,NaN,34.0,2.0,11.289697000349731,ICU,961.0,1066.0,2969.0
835,Switzerland,1.5,4.0,0.08,0.04,53.09478379646726,1265.0,54.50000091735582,1565.0,47.0,533.0,47.0,AWW,995.0,1045.0,2957.0
836,Switzerland,1.5,4.0,0.08,0.04,43.89562161583583,1024.0,43.50000061456969,978.0,50.0,2652.0,43.50000061456969,HARISS,949.0,1017.0,2975.0
837,Switzerland,1.5,4.0,0.08,0.04,17.621649122993375,21.0,Inf,NaN,55.0,40.0,17.621649122993375,ICU,958.0,1073.0,3009.0
838,Switzerland,1.5,4.0,0.08,0.04,57.51286603176336,1135.0,57.50000043513826,1131.0,45.0,159.0,45.0,AWW,1001.0,1038.0,2943.0
839,Switzerland,1.5,4.0,0.08,0.04,23.323570730619085,195.0,Inf,NaN,47.0,287.0,23.323570730619085,ICU,936.0,1083.0,2961.0
840,Switzerland,1.5,4.0,0.08,0.04,51.61199468178532,656.0,57.50000064783405,1727.0,57.0,1578.0,51.61199468178532,ICU,955.0,1009.0,3001.0
841,Switzerland,1.5,4.0,0.08,0.04,54.425456951236605,583.0,47.500000287129,236.0,57.0,857.0,47.500000287129,HARISS,935.0,1011.0,3042.0
842,Switzerland,1.5,4.0,0.08,0.04,31.84129986126111,258.0,47.50000081266134,2965.0,57.0,12647.0,31.84129986126111,ICU,983.0,1040.0,2918.0
843,Switzerland,1.5,4.0,0.08,0.04,52.364389613569564,70.0,68.50000010000866,448.0,53.0,75.0,52.364389613569564,ICU,951.0,1061.0,3072.0
844,Switzerland,1.5,4.0,0.08,0.04,62.1405635504747,1713.0,47.50000015231129,230.0,56.0,714.0,47.50000015231129,HARISS,911.0,1084.0,3048.0
845,Switzerland,1.5,4.0,0.08,0.04,60.11932250818432,557.0,50.50000048854495,159.0,51.0,171.0,50.50000048854495,HARISS,1006.0,1008.0,2895.0
846,Switzerland,1.5,4.0,0.08,0.04,57.306087162053984,1761.0,57.50000045538716,1814.0,51.0,667.0,51.0,AWW,960.0,1067.0,2937.0
847,Switzerland,1.5,4.0,0.08,0.04,63.470108716536494,170.0,71.50000090543173,424.0,52.0,57.0,52.0,AWW,967.0,1053.0,2967.0
848,Switzerland,1.5,4.0,0.08,0.04,35.3140452501745,59.0,57.500000452684525,1311.0,14.0,2.0,14.0,AWW,942.0,1023.0,3023.0
849,Switzerland,1.5,4.0,0.08,0.04,16.430479596065418,3.0,Inf,NaN,51.0,3.0,16.430479596065418,ICU,972.0,1011.0,3004.0
850,Switzerland,1.5,4.0,0.08,0.04,38.46322846877669,67.0,Inf,NaN,45.0,71.0,38.46322846877669,ICU,1029.0,1082.0,2986.0
851,Switzerland,1.5,4.0,0.08,0.04,32.00743573809693,20.0,57.500000466454836,741.0,54.0,450.0,32.00743573809693,ICU,967.0,1011.0,2974.0
852,Switzerland,1.5,4.0,0.08,0.04,38.52191898899883,85.0,54.50000082937604,1121.0,56.0,1393.0,38.52191898899883,ICU,990.0,1002.0,3125.0
853,Switzerland,1.5,4.0,0.08,0.04,62.72064933230691,1431.0,64.50000067990524,1875.0,43.0,82.0,43.0,AWW,1012.0,1035.0,3182.0
854,Switzerland,1.5,4.0,0.08,0.04,30.33759520732491,29.0,61.50000015740362,2320.0,37.0,67.0,30.33759520732491,ICU,977.0,1041.0,2961.0
855,Switzerland,1.5,4.0,0.08,0.04,52.221089783798654,419.0,54.50000086937681,554.0,56.0,690.0,52.221089783798654,ICU,955.0,1016.0,3077.0
856,Switzerland,1.5,4.0,0.08,0.04,58.62624601685722,1386.0,50.500000660531626,404.0,51.0,431.0,50.500000660531626,HARISS,971.0,1010.0,2999.0
857,Switzerland,1.5,4.0,0.08,0.04,47.263032223355665,697.0,33.50000068331174,86.0,42.0,296.0,33.50000068331174,HARISS,1002.0,1059.0,3054.0
858,Switzerland,1.5,4.0,0.08,0.04,81.88497612418178,3196.0,75.50000081840841,1277.0,43.0,16.0,43.0,AWW,959.0,1055.0,2988.0
859,Switzerland,1.5,4.0,0.08,0.04,84.97223461594663,997.0,78.50000024258865,383.0,32.0,5.0,32.0,AWW,964.0,1026.0,3048.0
860,Switzerland,1.5,4.0,0.08,0.04,49.150163064865616,536.0,26.500000420833025,20.0,60.0,2286.0,26.500000420833025,HARISS,988.0,1043.0,2990.0
861,Switzerland,1.5,4.0,0.08,0.04,31.289067068980273,5.0,36.50000010401705,5.0,40.0,5.0,31.289067068980273,ICU,904.0,1043.0,2860.0
862,Switzerland,1.5,4.0,0.08,0.04,49.646514135262805,68.0,57.50000080607358,198.0,44.0,32.0,44.0,AWW,1014.0,1060.0,3004.0
863,Switzerland,1.5,4.0,0.08,0.04,53.122789533427685,1782.0,57.500000591586215,3280.0,51.0,1324.0,51.0,AWW,971.0,1021.0,2988.0
864,Switzerland,1.5,4.0,0.08,0.04,70.67324920669833,461.0,78.50000054386952,1511.0,41.0,31.0,41.0,AWW,983.0,1120.0,2914.0
865,Switzerland,1.5,4.0,0.08,0.04,73.05620490774439,846.0,82.50000099819333,3331.0,52.0,34.0,52.0,AWW,937.0,1056.0,2976.0
866,Switzerland,1.5,4.0,0.08,0.04,67.53969656488258,985.0,78.5000001809401,5669.0,49.0,40.0,49.0,AWW,988.0,1079.0,3060.0
867,Switzerland,1.5,4.0,0.08,0.04,68.69688910165004,1949.0,61.500000247007996,639.0,54.0,204.0,54.0,AWW,951.0,1059.0,2961.0
868,Switzerland,1.5,4.0,0.08,0.04,14.824399968624212,25.0,Inf,NaN,49.0,25.0,14.824399968624212,ICU,1008.0,1060.0,3037.0
869,Switzerland,1.5,4.0,0.08,0.04,43.84229200953589,584.0,36.500000651130335,192.0,54.0,2941.0,36.500000651130335,HARISS,995.0,1020.0,3066.0
870,Switzerland,1.5,4.0,0.08,0.04,55.90977531703794,3487.0,36.50000062706411,180.0,42.0,413.0,36.50000062706411,HARISS,953.0,1069.0,2975.0
871,Switzerland,1.5,4.0,0.08,0.04,56.1779456682546,242.0,78.50000098723122,6032.0,42.0,29.0,42.0,AWW,921.0,1084.0,2953.0
872,Switzerland,1.5,4.0,0.08,0.04,49.36432009846083,1031.0,36.500000898503636,115.0,41.0,252.0,36.500000898503636,HARISS,956.0,1067.0,2959.0
873,Switzerland,1.5,4.0,0.08,0.04,58.2252683069836,923.0,54.50000080988885,530.0,45.0,133.0,45.0,AWW,1022.0,1080.0,2986.0
874,Switzerland,1.5,4.0,0.08,0.04,68.12452669247469,441.0,64.50000070302333,276.0,55.0,79.0,55.0,AWW,986.0,1039.0,3037.0
875,Switzerland,1.5,4.0,0.08,0.04,53.79013314587858,356.0,54.500000421967755,379.0,63.0,1228.0,53.79013314587858,ICU,941.0,1106.0,2951.0
876,Switzerland,1.5,4.0,0.08,0.04,54.602283624019776,307.0,64.5000007865013,1367.0,47.0,80.0,47.0,AWW,1025.0,1058.0,3171.0
877,Switzerland,1.5,4.0,0.08,0.04,62.78684208156414,2355.0,54.500000109463244,699.0,43.0,133.0,43.0,AWW,1015.0,1059.0,3023.0
878,Switzerland,1.5,4.0,0.08,0.04,53.5037450458426,373.0,47.50000092847191,159.0,48.0,175.0,47.50000092847191,HARISS,964.0,1069.0,2997.0
879,Switzerland,1.5,4.0,0.08,0.04,49.78255600576837,1201.0,47.500000110029596,891.0,60.0,4816.0,47.500000110029596,HARISS,987.0,1085.0,2937.0
880,Switzerland,1.5,4.0,0.08,0.04,53.72601477260224,390.0,54.50000058656265,416.0,55.0,445.0,53.72601477260224,ICU,924.0,1052.0,3034.0
881,Switzerland,1.5,4.0,0.08,0.04,66.42861853250963,1350.0,68.50000068767585,1824.0,30.0,3.0,30.0,AWW,999.0,1079.0,3053.0
882,Switzerland,1.5,4.0,0.08,0.04,76.5534974731709,164.0,Inf,NaN,59.0,27.0,59.0,AWW,1019.0,1048.0,3003.0
883,Switzerland,1.5,4.0,0.08,0.04,60.875275267823284,1658.0,29.500000753094746,9.0,26.0,5.0,26.0,AWW,925.0,1103.0,3036.0
884,Switzerland,1.5,4.0,0.08,0.04,68.54600913867701,1258.0,57.50000042939646,247.0,42.0,33.0,42.0,AWW,979.0,1029.0,3013.0
885,Switzerland,1.5,4.0,0.08,0.04,72.4976795902205,411.0,75.50000088144468,636.0,51.0,24.0,51.0,AWW,979.0,1098.0,2933.0
886,Switzerland,1.5,4.0,0.08,0.04,56.077414636752714,1101.0,57.500000228664426,1380.0,53.0,674.0,53.0,AWW,1008.0,986.0,3032.0
887,Switzerland,1.5,4.0,0.08,0.04,59.28099029842764,3163.0,54.50000000979962,1542.0,57.0,2245.0,54.50000000979962,HARISS,980.0,1030.0,3110.0
888,Switzerland,1.5,4.0,0.08,0.04,67.2623186509071,3504.0,54.50000001472626,516.0,45.0,120.0,45.0,AWW,1009.0,1046.0,3059.0
889,Switzerland,1.5,4.0,0.08,0.04,52.1106027057758,477.0,61.500000772070166,2131.0,13.0,0.0,13.0,AWW,990.0,1090.0,2995.0
890,Switzerland,1.5,4.0,0.08,0.04,46.697626171034976,246.0,47.50000037413386,292.0,43.0,144.0,43.0,AWW,982.0,1087.0,2979.0
891,Switzerland,1.5,4.0,0.08,0.04,65.17157386246282,490.0,50.500000522918924,61.0,61.0,264.0,50.500000522918924,HARISS,965.0,1029.0,2953.0
892,Switzerland,1.5,4.0,0.08,0.04,75.6912727878079,1856.0,78.50000044992231,2746.0,48.0,29.0,48.0,AWW,987.0,1061.0,3127.0
893,Switzerland,1.5,4.0,0.08,0.04,73.12333612479871,1629.0,61.500000001326654,314.0,63.0,385.0,61.500000001326654,HARISS,930.0,1083.0,3010.0
894,Switzerland,1.5,4.0,0.08,0.04,58.351436172337024,542.0,61.50000034760117,870.0,46.0,67.0,46.0,AWW,963.0,1039.0,2980.0
895,Switzerland,1.5,4.0,0.08,0.04,75.01811550976868,617.0,82.5000006363769,1821.0,48.0,16.0,48.0,AWW,944.0,1096.0,2940.0
896,Switzerland,1.5,4.0,0.08,0.04,62.91342100327793,1749.0,54.50000076485544,518.0,51.0,294.0,51.0,AWW,996.0,1041.0,3008.0
897,Switzerland,1.5,4.0,0.08,0.04,51.28622764292141,865.0,57.50000050791801,2231.0,45.0,311.0,45.0,AWW,1001.0,1047.0,2963.0
898,Switzerland,1.5,4.0,0.08,0.04,65.4862543096518,3803.0,61.50000049560156,2168.0,57.0,1148.0,57.0,AWW,952.0,1101.0,3029.0
899,Switzerland,1.5,4.0,0.08,0.04,43.5488078583144,12.0,75.50000024021139,1725.0,51.0,44.0,43.5488078583144,ICU,981.0,1099.0,2928.0
900,Switzerland,1.5,4.0,0.08,0.04,45.045099434217626,578.0,50.50000077888545,1268.0,34.0,136.0,34.0,AWW,1036.0,1115.0,2977.0
901,Switzerland,1.5,4.0,0.08,0.04,60.80588676106941,336.0,78.5000007565117,4320.0,50.0,60.0,50.0,AWW,1009.0,1067.0,3030.0
902,Switzerland,1.5,4.0,0.08,0.04,49.998189836555014,40.0,68.50000009431466,413.0,45.0,21.0,45.0,AWW,966.0,1047.0,2992.0
903,Switzerland,1.5,4.0,0.08,0.04,63.440676578546864,511.0,61.50000027821305,382.0,29.0,9.0,29.0,AWW,998.0,1036.0,3015.0
904,Switzerland,1.5,4.0,0.08,0.04,65.33483555631013,173.0,78.50000015909038,1204.0,50.0,29.0,50.0,AWW,975.0,1086.0,3001.0
905,Switzerland,1.5,4.0,0.08,0.04,43.05369529399351,1029.0,36.500000665250816,317.0,60.0,13945.0,36.500000665250816,HARISS,918.0,1015.0,2908.0
906,Switzerland,1.5,4.0,0.08,0.04,17.344981083747786,10.0,Inf,NaN,32.0,10.0,17.344981083747786,ICU,896.0,1058.0,3078.0
907,Switzerland,1.5,4.0,0.08,0.04,44.10032377877244,81.0,57.50000071467718,588.0,25.0,7.0,25.0,AWW,1004.0,1047.0,2882.0
908,Switzerland,1.5,4.0,0.08,0.04,50.71342520834379,1493.0,54.500000994563486,2773.0,37.0,162.0,37.0,AWW,996.0,1089.0,2913.0
909,Switzerland,1.5,4.0,0.08,0.04,58.20881842117685,81.0,61.50000096062448,117.0,52.0,42.0,52.0,AWW,967.0,1065.0,2896.0
910,Switzerland,1.5,4.0,0.08,0.04,83.10509910254703,2270.0,78.50000099861708,1186.0,42.0,13.0,42.0,AWW,909.0,1024.0,3072.0
911,Switzerland,1.5,4.0,0.08,0.04,63.042079254698145,1790.0,57.50000082440492,737.0,9.0,1.0,9.0,AWW,1028.0,1042.0,2990.0
912,Switzerland,1.5,4.0,0.08,0.04,73.05374080381915,1999.0,57.50000064149387,368.0,51.0,197.0,51.0,AWW,906.0,1018.0,3000.0
913,Switzerland,1.5,4.0,0.08,0.04,22.282733675251734,2.0,Inf,NaN,52.0,2.0,22.282733675251734,ICU,941.0,1042.0,2998.0
914,Switzerland,1.5,4.0,0.08,0.04,44.208599090941206,170.0,57.50000012102601,1292.0,46.0,221.0,44.208599090941206,ICU,965.0,1035.0,2998.0
915,Switzerland,1.5,4.0,0.08,0.04,41.15468235005649,1262.0,43.50000064518677,1770.0,50.0,4507.0,41.15468235005649,ICU,995.0,1030.0,2995.0
